amostras;pos_x;pos_y;dir_XY
879;97,57869773;87,81327122;2
880;87,97877652;91,37437499;1
881;108,4428393;108,8327624;0
882;85,94853423;93,06394329;1
883;96,52359293;116,6941845;2
884;93,05130132;106,1883156;2
885;103,0159299;97,68019734;0
886;95,53494945;103,7171503;2
887;101,8911578;105,4808197;0
888;102,0065499;123,0586011;0
889;92,08414465;110,8545919;2
890;91,59206254;92,08832833;2
891;101,6401827;97,59760385;0
892;79,74218786;87,95037754;1
893;115,7666818;101,1565589;0
894;120,6803634;111,1531108;0
895;116,2087417;104,3268642;0
896;110,1983005;103,17483;0
897;88,52333647;92,74315314;1
898;106,5424274;108,838424;0
899;111,4398063;108,9166861;0
900;119,1364052;93,09504801;0
901;97,13105581;92,00961156;2
902;120,4028765;94,94805252;0
903;94,3674311;91,52105374;2
904;109,4281631;75,49930413;0
905;90,67040335;102,5854888;2
906;103,8634653;109,7898919;0
907;111,6619049;95,5138037;0
908;87,16061782;80,69379217;1
909;103,3766128;104,0396344;0
910;91,910272;95,87887487;2
911;89,97770945;107,7278401;1
912;89,95112946;110,7722371;1
913;99,07035999;95,27393584;2
914;102,8434442;104,4042849;0
915;101,0180429;99,35888582;0
916;97,80339976;110,0450734;2
917;118,3032171;108,9201194;0
918;110,6083235;114,1340479;0
919;110,5534355;94,51028998;0
920;97,90751417;95,62855919;2
921;111,6212277;101,9503887;0
922;85,5211172;108,2822226;1
923;90,99070465;102,774209;2
924;117,7999937;92,64525741;0
925;90,89618541;93,94178758;2
926;105,8055548;104,1411113;0
927;98,62058075;107,1804152;2
928;120,2458978;106,3840616;0
929;101,3848307;91,59751951;0
930;111,0412429;98,54640009;0
931;102,6892394;119,3458618;0
932;99,96213091;104,9315076;2
933;102,3064445;111,5240937;0
934;89,98780484;81,65576471;1
935;116,8092811;107,0542683;0
936;99,48531695;98,15943283;2
937;99,03731123;83,08289832;2
938;98,80416226;96,16784407;2
939;95,26794454;97,20193955;2
940;106,9955263;102,4228711;0
941;90,74227617;115,7402155;2
942;103,9849169;105,5565351;0
943;104,0388159;96,91274297;0
944;114,0926204;107,0640908;0
945;87,1291493;82,7267402;1
946;109,0818503;104,5090474;0
947;113,2348305;101,973001;0
948;96,77283995;93,68985755;2
949;110,6960215;88,03530161;0
950;74,62655301;78,9974936;1
951;100,2949491;111,9740889;0
952;97,159739;92,66829036;2
953;95,80297754;110,4670335;2
954;118,1264113;124,3202521;0
955;100,6311438;87,01091499;0
956;97,70611794;88,07434167;2
957;111,8111757;109,7639713;0
958;89,15091055;100,3753144;1
959;105,4151542;117,3796252;0
960;97,5108949;105,4062866;2
961;96,73735829;89,86072569;2
962;83,05079316;99,00963985;1
963;100,0439854;113,3775984;0
964;100,524642;121,9706635;0
965;96,09281076;98,37066298;2
966;101,4149578;105,3859367;0
967;95,68908606;102,0674747;2
968;112,0813183;107,6445986;0
969;108,6367208;101,4443231;0
970;87,89007805;85,61861503;1
971;86,12897798;101,8989567;1
972;106,4470214;101,0349595;0
973;110,4962055;111,0510882;0
974;97,41372676;111,0356041;2
975;91,39101874;100,8658958;2
976;107,437211;93,71318609;0
977;110,6527295;88,6232672;0
978;100,1350259;85,31061465;0
979;94,5609261;84,99511094;2
980;112,0924369;109,8605369;0
981;93,44809112;82,60991561;2
982;88,98265403;73,86912582;1
983;105,9546892;100,7062908;0
984;91,99487775;109,0725962;2
985;104,8797347;101,4481884;0
986;110,1418209;98,46982064;0
987;114,4919795;91,94524207;0
988;102,5459485;125,3927283;0
989;101,9316758;108,9326477;0
990;112,0892537;116,0403033;0
991;82,44802555;117,331331;1
992;98,39392331;104,132778;2
993;111,0299879;116,1464413;0
994;104,3470436;101,8382366;0
995;104,0122586;106,8361715;0
996;73,89204509;124,2907845;1
997;77,50419425;101,8063474;1
998;96,38266672;100,7968083;2
999;88,1533995;94,2928639;1
1000;92,28864453;98,77102255;2
